Year,Month,Day,Date,WaterTempF.AM,WaterTempC.AM,WaterTempF.PM,WaterTempC.PM,LowAirTempF,HighAirTempF,LowAirTempC,HighAirTempC,Notes,Photoperiod,DOY,iceyear,MeanWaterTemp,MeanAirTemp,temp.iced,AboveFreezing,threeweektemp,threeweekwarm,fromThaw,cumAboveFreezing,day1temp,PredWaterTemp
1966,Oct,22,10/22/1966,44,6.67,45,7.22,42,44,5.6,6.7,NA,10.64935624,295,1967,6.945,6.15,Open,6.15,177.8,177.8,0,1733.5,1.67,6.945
1966,Oct,23,10/23/1966,41,5,43,6.11,30,46,-1.1,7.8,NA,10.59782159,296,1967,5.555,3.35,Open,3.35,174.5,174.5,0,1736.85,1.67,5.555
1966,Oct,24,10/24/1966,40,4.44,40,4.44,28,46,-2.2,7.8,NA,10.54650854,297,1967,4.44,2.8,Open,2.8,165.35,165.35,0,1739.65,1.67,4.44
1966,Oct,25,10/25/1966,40,4.44,43,6.11,27,52,-2.8,11.1,NA,10.49543028,298,1967,5.275,4.15,Open,4.15,162.25,162.25,0,1743.8,1.67,5.275
1966,Oct,26,10/26/1966,40,4.44,42,5.56,29,64,-1.7,17.8,NA,10.44460048,299,1967,5,8.05,Open,8.05,164.2,164.2,0,1751.85,1.67,5
1966,Oct,27,10/27/1966,41,5,45,7.22,42,68,5.6,20,NA,10.39403332,300,1967,6.11,12.8,Open,12.8,165.9,165.9,0,1764.65,1.67,6.11
1966,Oct,28,10/28/1966,43,6.11,44,6.67,36,48,2.2,8.9,NA,10.34374349,301,1967,6.39,5.55,Open,5.55,154.75,154.75,0,1770.2,1.67,6.39
1966,Oct,29,10/29/1966,40,4.44,42,5.56,30,38,-1.1,3.3,NA,10.29374622,302,1967,5,1.1,Open,1.1,138.65,138.65,0,1771.3,1.67,5
1966,Oct,30,10/30/1966,40,4.44,40,4.44,22,44,-5.6,6.7,NA,10.24405727,303,1967,4.44,0.55,Open,0.55,125.9,125.9,0,1771.85,1.67,4.44
1966,Oct,31,10/31/1966,40,4.44,39,3.89,31,36,-0.6,2.2,NA,10.19469296,304,1967,4.165,0.8,Open,0.8,118.9,118.9,0,1772.65,1.67,4.165
1966,Nov,1,11/1/1966,35,1.67,35,1.67,22,27,-5.6,-2.8,NA,10.14567014,305,1967,1.67,-4.2,Open,0,106.95,111.15,0,1772.65,1.67,1.67
1966,Nov,2,11/2/1966,32,0,32,0,12,28,-11.1,-2.2,NA,10.09700624,306,1967,0,-6.65,Ice,0,94.2,105.05,166,0,1.67,3.098586311
1966,Nov,3,11/3/1966,32,0,32,0,14,26,-10,-3.3,NA,10.04871925,307,1967,0,-6.65,Ice,0,79.25,96.75,165,0,1.67,2.821850083
1966,Nov,4,11/4/1966,32,0,32,0,12,31,-11.1,-0.6,NA,10.00082772,308,1967,0,-5.85,Ice,0,62,85.35,164,0,1.67,2.805498491
1966,Nov,5,11/5/1966,32,0,32,0,23,40,-5,4.4,NA,9.953350777,309,1967,0,-0.3,Ice,0,58.1,81.75,163,0,1.67,2.895374415
1966,Nov,6,11/6/1966,32,0,32,0,26,40,-3.3,4.4,NA,9.906308105,310,1967,0,0.55,Ice,0.55,57.55,81.2,162,0.55,1.67,2.89185953
1966,Nov,7,11/7/1966,32,0,32,0,36,42,2.2,5.6,NA,9.859719965,311,1967,0,3.9,Ice,3.9,56.15,79.8,161,4.45,1.67,2.775550124
1966,Nov,8,11/8/1966,32,0,32,0,29,30,-1.7,-1.1,NA,9.813607178,312,1967,0,-1.4,Ice,0,48.6,73.65,160,4.45,1.67,2.851591743
1966,Nov,9,11/9/1966,32,0,32,0,24,31,-4.4,-0.6,NA,9.767991119,313,1967,0,-2.5,Ice,0,40.85,68.4,159,4.45,1.67,2.842804826
1966,Nov,10,11/10/1966,32,0,32,0,29,37,-1.7,2.8,NA,9.72289371,314,1967,0,0.55,Ice,0.55,34.45,62,158,5,1.67,2.810262298
1966,Nov,11,11/11/1966,32,0,32,0,26,31,-3.3,-0.6,NA,9.678337409,315,1967,0,-1.95,Ice,0,20.8,50.3,157,5,1.67,2.74751592
1966,Nov,12,11/12/1966,32,0,32,0,8,24,-13.3,-4.4,NA,9.634345198,316,1967,0,-8.85,Ice,0,5.8,44.15,156,5,1.67,2.628293521
1966,Nov,13,11/13/1966,32,0,32,0,10,40,-12.2,4.4,NA,9.590940564,317,1967,0,-3.9,Ice,0,-1.45,40.8,155,5,1.67,2.608852695
1966,Nov,14,11/14/1966,32,0,32,0,22,32,-5.6,0,NA,9.548147482,318,1967,0,-2.8,Ice,0,-7.05,38,154,5,1.67,2.556197232
1966,Nov,15,11/15/1966,32,0,32,0,26,42,-3.3,5.6,NA,9.505990392,319,1967,0,1.15,Ice,1.15,-10.05,35,153,6.15,1.67,2.450843337
1966,Nov,16,11/16/1966,32,0,32,0,34,48,1.1,8.9,NA,9.464494174,320,1967,0,5,Ice,5,-13.1,31.95,152,11.15,1.67,2.190947509
1966,Nov,17,11/17/1966,32,0,32,0,32,40,0,4.4,NA,9.423684122,321,1967,0,2.2,Ice,2.2,-23.7,21.35,151,13.35,1.67,1.786089768
1966,Nov,18,11/18/1966,32,0,32,0,18,24,-7.8,-4.4,NA,9.383585911,322,1967,0,-6.1,Ice,0,-35.35,15.8,150,13.35,1.67,1.605869307
1966,Nov,19,11/19/1966,32,0,32,0,18,29,-7.8,-1.7,NA,9.344225562,323,1967,0,-4.75,Ice,0,-41.2,14.7,149,13.35,1.67,1.585060427
1966,Nov,20,11/20/1966,32,0,32,0,20,34,-6.7,1.1,NA,9.305629407,324,1967,0,-2.8,Ice,0,-44.55,14.15,148,13.35,1.67,1.583800007
1966,Nov,21,11/21/1966,32,0,32,0,30,40,-1.1,4.4,NA,9.267824047,325,1967,0,1.65,Ice,1.65,-43.7,15,147,15,1.67,1.566389467
1966,Nov,22,11/22/1966,32,0,32,0,38,50,3.3,10,NA,9.230836306,326,1967,0,6.65,Ice,6.65,-32.85,21.65,146,21.65,1.67,1.589928029
1966,Nov,23,11/23/1966,32,0,32,0,37,46,2.8,7.8,NA,9.194693186,327,1967,0,5.3,Ice,5.3,-20.9,26.95,145,26.95,1.67,1.700014258
1966,Nov,24,11/24/1966,32,0,32,0,32,42,0,5.6,NA,9.159421815,328,1967,0,2.8,Ice,2.8,-11.45,29.75,144,29.75,1.67,1.795795345
1966,Nov,25,11/25/1966,32,0,32,0,34,40,1.1,4.4,NA,9.125049394,329,1967,0,2.75,Ice,2.75,-2.85,32.5,143,32.5,1.67,1.88713054
1966,Nov,26,11/26/1966,32,0,32,0,32,43,0,6.1,NA,9.091603136,330,1967,0,3.05,Ice,3.05,0.5,35.55,142,35.55,1.67,1.95823155
1966,Nov,27,11/27/1966,32,0,32,0,29,30,-1.7,-1.1,NA,9.059110214,331,1967,0,-1.4,Ice,0,-1.45,35,141,35.55,1.67,1.950418569
1966,Nov,28,11/28/1966,32,0,32,0,16,26,-8.9,-3.3,NA,9.027597689,332,1967,0,-6.1,Ice,0,-11.45,31.1,140,35.55,1.67,1.785278979
1966,Nov,29,11/29/1966,32,0,32,0,14,34,-10,1.1,NA,8.99709245,333,1967,0,-4.45,Ice,0,-14.5,31.1,139,35.55,1.67,1.792104404
1966,Nov,30,11/30/1966,32,0,32,0,15,15,-9.4,-9.4,NA,8.967621145,334,1967,0,-9.4,Ice,0,-21.4,31.1,138,35.55,1.67,1.743058116
1966,Dec,1,12/1/1966,32,0,32,0,-10,0,-23.3,-17.8,NA,8.93921011,335,1967,0,-20.55,Ice,0,-42.5,30.55,137,35.55,1.67,1.666520507
1966,Dec,2,12/2/1966,32,0,32,0,-7,10,-21.7,-12.2,NA,8.911885297,336,1967,0,-16.95,Ice,0,-57.5,30.55,136,35.55,1.67,1.682184373
1966,Dec,3,12/3/1966,32,0,32,0,-2,23,-18.9,-5,NA,8.8856722,337,1967,0,-11.95,Ice,0,-60.6,30.55,135,35.55,1.67,1.668785849
1966,Dec,4,12/4/1966,32,0,32,0,-2,24,-18.9,-4.4,NA,8.860595782,338,1967,0,-11.65,Ice,0,-68.35,30.55,134,35.55,1.67,1.668462744
1966,Dec,5,12/5/1966,32,0,32,0,20,29,-6.7,-1.7,NA,8.836680397,339,1967,0,-4.2,Ice,0,-69.75,30.55,133,35.55,1.67,1.698982471
1966,Dec,6,12/6/1966,32,0,32,0,22,40,-5.6,4.4,NA,8.813949713,340,1967,0,-0.6,Ice,0,-71.5,29.4,132,35.55,1.67,1.680975228
1966,Dec,7,12/7/1966,32,0,32,0,18,34,-7.8,1.1,NA,8.792426638,341,1967,0,-3.35,Ice,0,-79.85,24.4,131,35.55,1.67,1.524326681
1966,Dec,8,12/8/1966,32,0,32,0,27,34,-2.8,1.1,NA,8.772133244,342,1967,0,-0.85,Ice,0,-82.9,22.2,130,35.55,1.67,1.473998266
1966,Dec,9,12/9/1966,32,0,32,0,20,24,-6.7,-4.4,NA,8.753090689,343,1967,0,-5.55,Ice,0,-82.35,22.2,129,35.55,1.67,1.458258761
1966,Dec,10,12/10/1966,32,0,32,0,15,22,-9.4,-5.6,NA,8.735319144,344,1967,0,-7.5,Ice,0,-85.1,22.2,128,35.55,1.67,1.448539958
1966,Dec,11,12/11/1966,32,0,32,0,-2,24,-18.9,-4.4,NA,8.718837726,345,1967,0,-11.65,Ice,0,-93.95,22.2,127,35.55,1.67,1.453118678
1966,Dec,12,12/12/1966,32,0,32,0,12,29,-11.1,-1.7,NA,8.70366442,346,1967,0,-6.4,Ice,0,-102,20.55,126,35.55,1.67,1.423090717
1966,Dec,13,12/13/1966,32,0,32,0,16,34,-8.9,1.1,NA,8.689816019,347,1967,0,-3.9,Ice,0,-112.55,13.9,125,35.55,1.67,1.293400237
1966,Dec,14,12/14/1966,32,0,32,0,18,34,-7.8,1.1,NA,8.677308057,348,1967,0,-3.35,Ice,0,-121.2,8.6,124,35.55,1.67,1.193658924
1966,Dec,15,12/15/1966,32,0,32,0,25,37,-3.9,2.8,NA,8.666154751,349,1967,0,-0.55,Ice,0,-124.55,5.8,123,35.55,1.67,1.145023042
1966,Dec,16,12/16/1966,32,0,32,0,25,38,-3.9,3.3,NA,8.656368944,350,1967,0,-0.3,Ice,0,-127.6,3.05,122,35.55,1.67,1.085386238
1966,Dec,17,12/17/1966,32,0,32,0,31,38,-0.6,3.3,NA,8.647962056,351,1967,0,1.35,Ice,1.35,-129.3,1.35,121,36.9,1.67,1.035193292
1966,Dec,18,12/18/1966,32,0,32,0,14,22,-10,-5.6,NA,8.640944036,352,1967,0,-7.8,Ice,0,-135.7,1.35,120,36.9,1.67,1.009630148
1966,Dec,19,12/19/1966,32,0,32,0,4,24,-15.6,-4.4,NA,8.635323325,353,1967,0,-10,Ice,0,-139.6,1.35,119,36.9,1.67,1.01160031
1966,Dec,20,12/20/1966,32,0,32,0,20,28,-6.7,-2.2,NA,8.631106818,354,1967,0,-4.45,Ice,0,-139.6,1.35,118,36.9,1.67,1.045200781
1966,Dec,21,12/21/1966,32,0,32,0,12,28,-11.1,-2.2,NA,8.628299837,355,1967,0,-6.65,Ice,0,-136.85,1.35,117,36.9,1.67,1.027678505
1966,Dec,22,12/22/1966,32,0,32,0,10,18,-12.2,-7.8,NA,8.626906112,356,1967,0,-10,Ice,0,-126.3,1.35,116,36.9,1.67,1.004743191
1966,Dec,23,12/23/1966,32,0,32,0,8,25,-13.3,-3.9,NA,8.626927761,357,1967,0,-8.6,Ice,0,-117.95,1.35,115,36.9,1.67,1.005917245
1966,Dec,24,12/24/1966,32,0,32,0,-10,22,-23.3,-5.6,NA,8.628365282,358,1967,0,-14.45,Ice,0,-120.45,1.35,114,36.9,1.67,1.03372425
1966,Dec,25,12/25/1966,32,0,32,0,8,20,-13.3,-6.7,NA,8.631217553,359,1967,0,-10,Ice,0,-118.8,1.35,113,36.9,1.67,1.008260851
1966,Dec,26,12/26/1966,32,0,32,0,-1,22,-18.3,-5.6,NA,8.635481835,360,1967,0,-11.95,Ice,0,-126.55,1.35,112,36.9,1.67,1.0230721
1966,Dec,27,12/27/1966,32,0,32,0,-15,20,-26.1,-6.7,NA,8.641153784,361,1967,0,-16.4,Ice,0,-142.35,1.35,111,36.9,1.67,1.062950277
1966,Dec,28,12/28/1966,32,0,32,0,5,20,-15,-6.7,NA,8.648227469,362,1967,0,-10.85,Ice,0,-149.85,1.35,110,36.9,1.67,1.053312141
1966,Dec,29,12/29/1966,32,0,32,0,26,24,-3.3,-4.4,NA,8.656695394,363,1967,0,-3.85,Ice,0,-152.85,1.35,109,36.9,1.67,1.093362343
1966,Dec,30,12/30/1966,32,0,32,0,-14,20,-25.6,-6.7,NA,8.666548533,364,1967,0,-16.15,Ice,0,-163.45,1.35,108,36.9,1.67,1.11182422
1966,Dec,31,12/31/1966,32,0,32,0,10,24,-12.2,-4.4,NA,8.677776361,365,1967,0,-8.3,Ice,0,-164.25,1.35,107,36.9,1.67,1.089731866
1967,Jan,1,1/1/1967,32,0,32,0,22,28,-5.6,-2.2,NA,8.694427946,1,1967,0,-3.9,Ice,0,-156.5,1.35,106,36.9,1.67,1.107359601
1967,Jan,2,1/2/1967,32,0,32,0,20,28,-6.7,-2.2,NA,8.708771771,2,1967,0,-4.45,Ice,0,-154.55,1.35,105,36.9,1.67,1.102468216
1967,Jan,3,1/3/1967,32,0,32,0,10,16,-12.2,-8.9,NA,8.724445488,3,1967,0,-10.55,Ice,0,-161.2,1.35,104,36.9,1.67,1.089079014
1967,Jan,4,1/4/1967,32,0,32,0,-10,21,-23.3,-6.1,NA,8.741432685,4,1967,0,-14.7,Ice,0,-172.55,1.35,103,36.9,1.67,1.136288809
1967,Jan,5,1/5/1967,32,0,32,0,0,20,-17.8,-6.7,NA,8.759715735,5,1967,0,-12.25,Ice,0,-184.25,1.35,102,36.9,1.67,1.126896804
1967,Jan,6,1/6/1967,32,0,32,0,7,23,-13.9,-5,NA,8.779275857,6,1967,0,-9.45,Ice,0,-193.4,1.35,101,36.9,1.67,1.108299089
1967,Jan,7,1/7/1967,32,0,32,0,16,22,-8.9,-5.6,NA,8.800093191,7,1967,0,-7.25,Ice,0,-202,0,100,36.9,1.67,1.070187341
1967,Jan,8,1/8/1967,32,0,32,0,-14,18,-25.6,-7.8,NA,8.822146866,8,1967,0,-16.7,Ice,0,-210.9,0,99,36.9,1.67,1.066314643
1967,Jan,9,1/9/1967,32,0,32,0,6,28,-14.4,-2.2,NA,8.845415073,9,1967,0,-8.3,Ice,0,-209.2,0,98,36.9,1.67,1.050550135
1967,Jan,10,1/10/1967,32,0,32,0,15,26,-9.4,-3.3,NA,8.869875142,10,1967,0,-6.35,Ice,0,-211.1,0,97,36.9,1.67,1.062313243
1967,Jan,11,1/11/1967,32,0,32,0,8,18,-13.3,-7.8,NA,8.895503616,11,1967,0,-10.55,Ice,0,-215,0,96,36.9,1.67,1.038696815
1967,Jan,12,1/12/1967,32,0,32,0,14,38,-10,3.3,NA,8.922276327,12,1967,0,-3.35,Ice,0,-208.35,0,95,36.9,1.67,1.097226598
1967,Jan,13,1/13/1967,32,0,32,0,24,38,-4.4,3.3,NA,8.950168473,13,1967,0,-0.55,Ice,0,-200.3,0,94,36.9,1.67,1.129663237
1967,Jan,14,1/14/1967,32,0,32,0,20,26,-6.7,-3.3,NA,8.979154697,14,1967,0,-5,Ice,0,-190.85,0,93,36.9,1.67,1.134205196
1967,Jan,15,1/15/1967,32,0,32,0,-1,14,-18.3,-10,NA,9.009209157,15,1967,0,-14.15,Ice,0,-195,0,92,36.9,1.67,1.130034766
1967,Jan,16,1/16/1967,32,0,32,0,-6,19,-21.1,-7.2,NA,9.040305604,16,1967,0,-14.15,Ice,0,-197.2,0,91,36.9,1.67,1.129835309
1967,Jan,17,1/17/1967,32,0,32,0,-18,-6,-27.8,-21.1,NA,9.072417453,17,1967,0,-24.45,Ice,0,-205.25,0,90,36.9,1.67,1.037225265
1967,Jan,18,1/18/1967,32,0,32,0,34,0,1.1,-17.8,NA,9.105517855,18,1967,0,-8.35,Ice,0,-202.75,0,89,36.9,1.67,1.102825835
1967,Jan,19,1/19/1967,32,0,32,0,-10,10,-23.3,-12.2,NA,9.139579766,19,1967,0,-17.75,Ice,0,-216.65,0,88,36.9,1.67,1.08586988
1967,Jan,20,1/20/1967,32,0,32,0,2,30,-16.7,-1.1,NA,9.174576011,20,1967,0,-8.9,Ice,0,-209.4,0,87,36.9,1.67,1.090761658
1967,Jan,21,1/21/1967,32,0,32,0,20,38,-6.7,3.3,NA,9.210479353,21,1967,0,-1.7,Ice,0,-202.8,0,86,36.9,1.67,1.15473244
1967,Jan,22,1/22/1967,32,0,32,0,22,45,-5.6,7.2,NA,9.247262548,22,1967,0,0.8,Ice,0.8,-198.1,0.8,85,37.7,1.67,1.184729178
1967,Jan,23,1/23/1967,32,0,32,0,35,42,1.7,5.6,NA,9.284898405,23,1967,0,3.65,Ice,3.65,-190,4.45,84,41.35,1.67,1.264262388
1967,Jan,24,1/24/1967,32,0,32,0,18,30,-7.8,-1.1,NA,9.323359846,24,1967,0,-4.45,Ice,0,-183.9,4.45,83,41.35,1.67,1.269680813
1967,Jan,25,1/25/1967,32,0,32,0,10,20,-12.2,-6.7,NA,9.362619949,25,1967,0,-9.45,Ice,0,-178.65,4.45,82,41.35,1.67,1.242738721
1967,Jan,26,1/26/1967,32,0,32,0,2,22,-16.7,-5.6,NA,9.402652005,26,1967,0,-11.15,Ice,0,-177.55,4.45,81,41.35,1.67,1.250570246
1967,Jan,27,1/27/1967,32,0,32,0,10,26,-12.2,-3.3,NA,9.443429559,27,1967,0,-7.75,Ice,0,-175.85,4.45,80,41.35,1.67,1.256053572
1967,Jan,28,1/28/1967,32,0,32,0,14,24,-10,-4.4,NA,9.48492645,28,1967,0,-7.2,Ice,0,-175.8,4.45,79,41.35,1.67,1.263761974
1967,Jan,29,1/29/1967,32,0,32,0,6,20,-14.4,-6.7,NA,9.527116856,29,1967,0,-10.55,Ice,0,-169.65,4.45,78,41.35,1.67,1.251915716
1967,Jan,30,1/30/1967,32,0,32,0,2,26,-16.7,-3.3,NA,9.569975323,30,1967,0,-10,Ice,0,-171.35,4.45,77,41.35,1.67,1.256467185
1967,Jan,31,1/31/1967,32,0,32,0,18,32,-7.8,0,NA,9.613476802,31,1967,0,-3.9,Ice,0,-168.9,4.45,76,41.35,1.67,1.291096229
1967,Feb,1,2/1/1967,32,0,32,0,4,22,-15.6,-5.6,NA,9.657596673,32,1967,0,-10.6,Ice,0,-168.95,4.45,75,41.35,1.67,1.262331722
1967,Feb,2,2/2/1967,32,0,32,0,0,20,-17.8,-6.7,NA,9.702310776,33,1967,0,-12.25,Ice,0,-177.85,4.45,74,41.35,1.67,1.284853304
1967,Feb,3,2/3/1967,32,0,32,0,4,23,-15.6,-5,NA,9.747595429,34,1967,0,-10.3,Ice,0,-187.6,4.45,73,41.35,1.67,1.275149738
1967,Feb,4,2/4/1967,32,0,32,0,20,28,-6.7,-2.2,NA,9.793427453,35,1967,0,-4.45,Ice,0,-187.05,4.45,72,41.35,1.67,1.309630744
1967,Feb,5,2/5/1967,32,0,32,0,0,12,-17.8,-11.1,NA,9.839784183,36,1967,0,-14.45,Ice,0,-187.35,4.45,71,41.35,1.67,1.309344112
1967,Feb,6,2/6/1967,32,0,32,0,-12,14,-24.4,-10,NA,9.886643488,37,1967,0,-17.2,Ice,0,-190.4,4.45,70,41.35,1.67,1.307764328
1967,Feb,7,2/7/1967,32,0,32,0,-26,16,-32.2,-8.9,NA,9.933983777,38,1967,0,-20.55,Ice,0,-186.5,4.45,69,41.35,1.67,1.28381901
1967,Feb,8,2/8/1967,32,0,32,0,4,20,-15.6,-6.7,NA,9.981784015,39,1967,0,-11.15,Ice,0,-189.3,4.45,68,41.35,1.67,1.29594508
1967,Feb,9,2/9/1967,32,0,32,0,-4,30,-20,-1.1,NA,10.03002372,40,1967,0,-10.55,Ice,0,-182.1,4.45,67,41.35,1.67,1.301557063
1967,Feb,10,2/10/1967,32,0,32,0,24,32,-4.4,0,NA,10.07868299,41,1967,0,-2.2,Ice,0,-175.4,4.45,66,41.35,1.67,1.343580446
1967,Feb,11,2/11/1967,32,0,32,0,-8,2,-22.2,-16.7,NA,10.12774246,42,1967,0,-19.45,Ice,0,-193.15,4.45,65,41.35,1.67,1.304206203
1967,Feb,12,2/12/1967,32,0,32,0,-36,8,-37.8,-13.3,NA,10.17718337,43,1967,0,-25.55,Ice,0,-219.5,3.65,64,41.35,1.67,1.151915153
1967,Feb,13,2/13/1967,32,0,32,0,-6,31,-21.1,-0.6,NA,10.22698748,44,1967,0,-10.85,Ice,0,-234,0,63,41.35,1.67,1.09960524
1967,Feb,14,2/14/1967,32,0,32,0,18,38,-7.8,3.3,NA,10.27713717,45,1967,0,-2.25,Ice,0,-231.8,0,62,41.35,1.67,1.146767846
1967,Feb,15,2/15/1967,32,0,32,0,10,10,-12.2,-12.2,NA,10.32761532,46,1967,0,-12.2,Ice,0,-234.55,0,61,41.35,1.67,1.116784701
1967,Feb,16,2/16/1967,32,0,32,0,-14,10,-25.6,-12.2,NA,10.3784054,47,1967,0,-18.9,Ice,0,-242.3,0,60,41.35,1.67,1.112062155
1967,Feb,17,2/17/1967,32,0,32,0,-14,14,-25.6,-10,NA,10.42949143,48,1967,0,-17.8,Ice,0,-252.35,0,59,41.35,1.67,1.125461501
1967,Feb,18,2/18/1967,32,0,32,0,0,20,-17.8,-6.7,NA,10.48085794,49,1967,0,-12.25,Ice,0,-257.4,0,58,41.35,1.67,1.125266476
1967,Feb,19,2/19/1967,32,0,32,0,4,28,-15.6,-2.2,NA,10.53249,50,1967,0,-8.9,Ice,0,-255.75,0,57,41.35,1.67,1.118193893
1967,Feb,20,2/20/1967,32,0,32,0,12,25,-11.1,-3.9,NA,10.5843732,51,1967,0,-7.5,Ice,0,-253.25,0,56,41.35,1.67,1.129417952
1967,Feb,21,2/21/1967,32,0,32,0,-10,14,-23.3,-10,NA,10.63649365,52,1967,0,-16.65,Ice,0,-266,0,55,41.35,1.67,1.169699712
1967,Feb,22,2/22/1967,32,0,32,0,5,16,-15,-8.9,NA,10.68883792,53,1967,0,-11.95,Ice,0,-267.35,0,54,41.35,1.67,1.1598323
1967,Feb,23,2/23/1967,32,0,32,0,-18,14,-27.8,-10,NA,10.74139309,54,1967,0,-18.9,Ice,0,-274,0,53,41.35,1.67,1.181300581
1967,Feb,24,2/24/1967,32,0,32,0,-18,0,-27.8,-17.8,NA,10.79414669,55,1967,0,-22.8,Ice,0,-286.5,0,52,41.35,1.67,1.175053603
1967,Feb,25,2/25/1967,32,0,32,0,-30,16,-34.4,-8.9,NA,10.84708671,56,1967,0,-21.65,Ice,0,-303.7,0,51,41.35,1.67,1.241455898
1967,Feb,26,2/26/1967,32,0,32,0,-12,40,-24.4,4.4,NA,10.90020158,57,1967,0,-10,Ice,0,-299.25,0,50,41.35,1.67,1.255086958
1967,Feb,27,2/27/1967,32,0,32,0,22,32,-5.6,0,NA,10.95348016,58,1967,0,-2.8,Ice,0,-284.85,0,49,41.35,1.67,1.262064397
1967,Feb,28,2/28/1967,32,0,32,0,0,22,-17.8,-5.6,NA,11.00691169,59,1967,0,-11.7,Ice,0,-276,0,48,41.35,1.67,1.215048251
1967,Mar,1,3/1/1967,32,0,32,0,-14,28,-25.6,-2.2,NA,11.06048584,60,1967,0,-13.9,Ice,0,-278.75,0,47,41.35,1.67,1.245219488
1967,Mar,2,3/2/1967,32,0,32,0,16,46,-8.9,7.8,NA,11.11419262,61,1967,0,-0.55,Ice,0,-268.75,0,46,41.35,1.67,1.250048717
1967,Mar,3,3/3/1967,32,0,32,0,13,24,-10.6,-4.4,NA,11.16802242,62,1967,0,-7.5,Ice,0,-274.05,0,45,41.35,1.67,1.232764958
1967,Mar,4,3/4/1967,32,0,32,0,-8,36,-22.2,2.2,NA,11.22196597,63,1967,0,-10,Ice,0,-264.6,0,44,41.35,1.67,1.212946645
1967,Mar,5,3/5/1967,32,0,32,0,20,34,-6.7,1.1,NA,11.27601433,64,1967,0,-2.8,Ice,0,-241.85,0,43,41.35,1.67,1.24822638
1967,Mar,6,3/6/1967,32,0,32,0,-6,32,-21.1,0,NA,11.33015885,65,1967,0,-10.55,Ice,0,-241.55,0,42,41.35,1.67,1.218360556
1967,Mar,7,3/7/1967,32,0,32,0,-14,10,-25.6,-12.2,NA,11.3843912,66,1967,0,-18.9,Ice,0,-258.2,0,41,41.35,1.67,1.238708496
1967,Mar,8,3/8/1967,32,0,32,0,-18,24,-27.8,-4.4,NA,11.4387033,67,1967,0,-16.1,Ice,0,-262.1,0,40,41.35,1.67,1.26998326
1967,Mar,9,3/9/1967,32,0,32,0,10,40,-12.2,4.4,NA,11.49308735,68,1967,0,-3.9,Ice,0,-247.1,0,39,41.35,1.67,1.272756571
1967,Mar,10,3/10/1967,32,0,32,0,24,58,-4.4,14.4,NA,11.54753579,69,1967,0,5,Ice,5,-224.3,5,38,46.35,1.67,1.422114817
1967,Mar,11,3/11/1967,32,0,32,0,14,47,-10,8.3,NA,11.60204126,70,1967,0,-0.85,Ice,0,-212.9,5,37,46.35,1.67,1.475699432
1967,Mar,12,3/12/1967,32,0,32,0,6,36,-14.4,2.2,NA,11.65659664,71,1967,0,-6.1,Ice,0,-210.1,5,36,46.35,1.67,1.467634975
1967,Mar,13,3/13/1967,32,0,32,0,22,37,-5.6,2.8,NA,11.71119499,72,1967,0,-1.4,Ice,0,-204,5,35,46.35,1.67,1.517730283
1967,Mar,14,3/14/1967,32,0,32,0,18,34,-7.8,1.1,NA,11.76582953,73,1967,0,-3.35,Ice,0,-190.7,5,34,46.35,1.67,1.54735093
1967,Mar,15,3/15/1967,32,0,32,0,10,32,-12.2,0,NA,11.82049366,74,1967,0,-6.1,Ice,0,-184.85,5,33,46.35,1.67,1.544193628
1967,Mar,16,3/16/1967,32,0,32,0,8,17,-13.3,-8.3,NA,11.87518091,75,1967,0,-10.8,Ice,0,-176.75,5,32,46.35,1.67,1.53645097
1967,Mar,17,3/17/1967,32,0,32,0,-6,19,-21.1,-7.2,NA,11.92988494,76,1967,0,-14.15,Ice,0,-168.1,5,31,46.35,1.67,1.560101971
1967,Mar,18,3/18/1967,32,0,32,0,-16,30,-26.7,-1.1,NA,11.98459952,77,1967,0,-13.9,Ice,0,-160.35,5,30,46.35,1.67,1.554640581
1967,Mar,19,3/19/1967,32,0,32,0,10,42,-12.2,5.6,NA,12.03931849,78,1967,0,-3.3,Ice,0,-153.65,5,29,46.35,1.67,1.563544357
1967,Mar,20,3/20/1967,32,0,32,0,18,34,-7.8,1.1,NA,12.09403579,79,1967,0,-3.35,Ice,0,-154.2,5,28,46.35,1.67,1.574466632
1967,Mar,21,3/21/1967,32,0,32,0,26,39,-3.3,3.9,NA,12.14874543,80,1967,0,0.3,Ice,0.3,-142.2,5.3,27,46.65,1.67,1.574766411
1967,Mar,22,3/22/1967,32,0,32,0,18,34,-7.8,1.1,NA,12.20344142,81,1967,0,-3.35,Ice,0,-131.65,5.3,26,46.65,1.67,1.563569367
1967,Mar,23,3/23/1967,32,0,32,0,17,47,-8.3,8.3,NA,12.25811784,82,1967,0,0,Ice,0,-131.1,5.3,25,46.65,1.67,1.580763326
1967,Mar,24,3/24/1967,32,0,32,0,26,46,-3.3,7.8,NA,12.31276876,83,1967,0,2.25,Ice,2.25,-121.35,7.55,24,48.9,1.67,1.629743387
1967,Mar,25,3/25/1967,32,0,32,0,33,42,0.6,5.55,NA,12.36738825,84,1967,0,3.075,Ice,3.075,-108.275,10.625,23,51.975,1.67,1.702582423
1967,Mar,26,3/26/1967,32,0,32,0,32,38,0,3.3,NA,12.42197036,85,1967,0,1.65,Ice,1.65,-103.825,12.275,22,53.625,1.67,1.753657389
