Gear,CorrGear,Date,DOY,Year,Month,Length,TLbin,Sex,Maturity,Weight,Age,Count
1,1,7/12/1959,193,1959,7,22.2,22,2,NA,2.88,8,1
1,1,7/14/1959,195,1959,7,14,14,1,NA,0.9,4,1
1,1,7/14/1959,195,1959,7,14.2,14,1,NA,0.88,4,1
1,1,7/14/1959,195,1959,7,14.7,14,1,NA,1.06,5,1
1,1,7/14/1959,195,1959,7,14.4,14,1,NA,1.06,5,1
1,1,7/14/1959,195,1959,7,15.1,15,1,NA,1.06,4,1
1,1,7/14/1959,195,1959,7,15,15,2,NA,1.16,4,1
1,1,7/14/1959,195,1959,7,15.7,15,2,NA,1.35,4,1
1,1,7/14/1959,195,1959,7,17,17,2,NA,1.75,5,1
1,1,7/16/1959,197,1959,7,16.4,16,1,NA,1.45,5,1
1,1,7/16/1959,197,1959,7,14.9,14,2,NA,1.14,4,1
1,1,7/16/1959,197,1959,7,25,25,2,NA,5.4,7,1
1,1,7/17/1959,198,1959,7,12.9,12,1,NA,0.72,4,1
1,1,7/17/1959,198,1959,7,14.4,14,1,NA,0.97,5,1
1,1,7/17/1959,198,1959,7,15,15,2,NA,1.04,5,1
1,1,7/17/1959,198,1959,7,20.7,20,2,NA,3.1,7,1
1,1,7/18/1959,199,1959,7,7.4,7,3,NA,0.13,1,1
1,1,7/18/1959,199,1959,7,14.2,14,2,NA,0.88,4,1
1,1,7/18/1959,199,1959,7,14.5,14,2,NA,0.88,4,1
1,1,7/19/1959,200,1959,7,13.3,13,1,NA,0.81,4,1
1,1,7/20/1959,201,1959,7,14,14,1,NA,0.9,4,1
1,1,7/21/1959,202,1959,7,15.8,15,2,NA,1.2,5,1
1,1,7/22/1959,203,1959,7,11.8,11,1,NA,0.52,2,1
1,1,7/22/1959,203,1959,7,18.5,18,1,NA,2.04,7,1
1,1,7/22/1959,203,1959,7,14,14,2,NA,0.8,4,1
1,1,7/22/1959,203,1959,7,15.1,15,2,NA,1.1,5,1
1,1,7/23/1959,204,1959,7,8,8,3,NA,0.15,1,1
1,1,7/24/1959,205,1959,7,8.2,8,3,NA,0.16,1,1
1,1,7/24/1959,205,1959,7,8.2,8,3,NA,0.17,1,1
1,1,7/24/1959,205,1959,7,8.4,8,1,NA,0.16,1,1
1,1,7/24/1959,205,1959,7,8.5,8,1,NA,0.2,1,1
1,1,7/25/1959,206,1959,7,12.2,12,1,NA,0.53,2,1
1,1,7/25/1959,206,1959,7,16.8,16,2,NA,1.38,5,1
1,1,7/27/1959,208,1959,7,9.7,9,3,NA,0.27,1,1
1,1,7/27/1959,208,1959,7,12,12,1,NA,0.52,2,1
1,1,7/27/1959,208,1959,7,13.1,13,1,NA,0.75,4,1
1,1,7/28/1959,209,1959,7,9.4,9,3,NA,0.25,1,1
1,1,7/28/1959,209,1959,7,10.9,10,1,NA,0.39,1,1
1,1,7/28/1959,209,1959,7,13.7,13,1,NA,0.84,5,1
1,1,7/28/1959,209,1959,7,15.3,15,1,NA,1.11,5,1
1,1,7/28/1959,209,1959,7,15.6,15,1,NA,1.25,5,1
1,1,7/28/1959,209,1959,7,16.1,16,1,NA,1.25,8,1
1,1,7/28/1959,209,1959,7,15.4,15,2,NA,1.1,6,1
1,1,7/28/1959,209,1959,7,15.6,15,2,NA,1.18,4,1
1,1,7/28/1959,209,1959,7,16.4,16,2,NA,1.2,5,1
1,1,7/28/1959,209,1959,7,16.6,16,2,NA,1.35,5,1
1,1,7/29/1959,210,1959,7,8.5,8,3,NA,0.17,1,1
1,1,7/29/1959,210,1959,7,9.3,9,3,NA,0.22,1,1
1,1,7/29/1959,210,1959,7,11.5,11,2,NA,0.42,5,1
1,1,7/29/1959,210,1959,7,14,14,3,NA,0.8,3,1
1,1,7/29/1959,210,1959,7,14.6,14,3,NA,0.98,6,1
1,1,7/29/1959,210,1959,7,9.1,9,1,NA,0.21,1,1
1,1,7/29/1959,210,1959,7,13.8,13,1,NA,0.88,5,1
1,1,7/29/1959,210,1959,7,13.3,13,2,NA,0.77,4,1
1,1,7/29/1959,210,1959,7,13.6,13,2,NA,0.64,4,1
1,1,7/29/1959,210,1959,7,13.7,13,2,NA,0.72,4,1
1,1,7/29/1959,210,1959,7,14.4,14,2,NA,0.85,5,1
1,1,7/29/1959,210,1959,7,15,15,2,NA,1.03,4,1
1,1,7/29/1959,210,1959,7,16.5,16,2,NA,1.33,5,1
1,1,7/29/1959,210,1959,7,16.6,16,2,NA,1.5,5,1
1,1,7/30/1959,211,1959,7,13.8,13,1,NA,0.72,5,1
1,1,7/30/1959,211,1959,7,14.7,14,1,NA,0.89,4,1
1,1,7/30/1959,211,1959,7,15.8,15,2,NA,1.15,5,1
1,1,7/30/1959,211,1959,7,13.2,13,1,NA,0.68,4,1
1,1,7/30/1959,211,1959,7,15.9,15,1,NA,1.17,4,1
1,1,7/30/1959,211,1959,7,16,16,2,NA,1.24,4,1
1,1,7/31/1959,212,1959,7,9.1,9,3,NA,0.21,1,1
1,1,8/1/1959,213,1959,8,14.9,14,2,NA,1.1,5,1
1,1,8/1/1959,213,1959,8,15.5,15,2,NA,1.02,4,1
1,1,8/2/1959,214,1959,8,13.8,13,1,NA,0.73,4,1
1,1,8/3/1959,215,1959,8,13.9,13,2,NA,0.78,4,1
1,1,8/4/1959,216,1959,8,13.1,13,1,NA,0.71,4,1
1,1,8/4/1959,216,1959,8,13.2,13,3,NA,0.72,4,1
1,1,8/4/1959,216,1959,8,13.8,13,1,NA,0.85,5,1
1,1,8/4/1959,216,1959,8,15.7,15,2,NA,1.26,4,1
1,1,8/4/1959,216,1959,8,16,16,2,NA,1.29,4,1
1,1,8/5/1959,217,1959,8,14.9,14,3,NA,0.95,4,1
1,1,8/5/1959,217,1959,8,12.5,12,1,NA,0.64,3,1
1,1,8/5/1959,217,1959,8,16.1,16,2,NA,1.35,4,1
1,1,8/5/1959,217,1959,8,19.6,19,2,NA,2.64,9,1
1,1,8/6/1959,218,1959,8,10.1,10,3,NA,0.3,1,1
1,1,8/6/1959,218,1959,8,12.3,12,1,NA,0.6,5,1
1,1,8/6/1959,218,1959,8,14.7,14,1,NA,0.96,5,1
1,1,8/6/1959,218,1959,8,15.2,15,1,NA,1.01,4,1
1,1,8/6/1959,218,1959,8,15.9,15,2,NA,1.18,4,1
1,1,8/6/1959,218,1959,8,16.2,16,2,NA,1.2,4,1
1,1,8/8/1959,220,1959,8,9.1,9,3,NA,0.2,1,1
1,1,8/8/1959,220,1959,8,15.3,15,2,NA,1.12,4,1
1,1,8/11/1959,223,1959,8,11.8,11,1,NA,0.53,4,1
1,1,8/11/1959,223,1959,8,13.7,13,1,NA,0.84,4,1
1,1,8/11/1959,223,1959,8,14.9,14,2,NA,1,5,1
1,1,8/12/1959,224,1959,8,9.8,9,3,NA,0.28,1,1
1,1,8/12/1959,224,1959,8,13,13,1,NA,0.68,4,1
1,1,8/12/1959,224,1959,8,13.4,13,1,NA,0.75,4,1
1,1,8/12/1959,224,1959,8,16.1,16,2,NA,1.35,4,1
1,1,8/12/1959,224,1959,8,16.4,16,2,NA,1.38,5,1
1,1,8/13/1959,225,1959,8,9.8,9,3,NA,0.27,2,1
1,1,8/13/1959,225,1959,8,9.2,9,1,NA,0.21,1,1
1,1,8/13/1959,225,1959,8,9.2,9,2,NA,0.25,1,1
1,1,8/13/1959,225,1959,8,10.6,10,2,NA,0.32,5,1
1,1,8/14/1959,226,1959,8,9.7,9,1,NA,0.27,1,1
1,1,8/15/1959,227,1959,8,14.2,14,3,NA,1.03,4,1
1,1,8/15/1959,227,1959,8,14.5,14,2,NA,1.08,4,1
1,1,8/15/1959,227,1959,8,16.9,16,2,NA,1.52,4,1
1,1,8/16/1959,228,1959,8,13.7,13,3,NA,0.76,4,1
1,1,8/16/1959,228,1959,8,14.3,14,1,NA,0.9,5,1
1,1,8/16/1959,228,1959,8,14,14,2,NA,0.85,4,1
1,1,8/16/1959,228,1959,8,14.4,14,2,NA,0.9,4,1
1,1,8/17/1959,229,1959,8,9,9,3,NA,0.24,1,1
1,1,8/17/1959,229,1959,8,9.4,9,3,NA,0.25,1,1
1,1,8/17/1959,229,1959,8,9.4,9,3,NA,0.26,1,1
1,1,8/17/1959,229,1959,8,10.6,10,3,NA,0.36,1,1
1,1,8/18/1959,230,1959,8,9.2,9,3,NA,0.2,1,1
1,1,8/18/1959,230,1959,8,9.5,9,3,NA,0.26,1,1
1,1,8/18/1959,230,1959,8,9.5,9,3,NA,0.26,1,1
1,1,8/18/1959,230,1959,8,10,10,3,NA,0.3,1,1
1,1,8/18/1959,230,1959,8,16.1,16,3,NA,1.34,5,1
1,1,8/18/1959,230,1959,8,13.7,13,1,NA,0.76,4,1
1,1,8/18/1959,230,1959,8,13.8,13,1,NA,0.81,4,1
1,1,8/18/1959,230,1959,8,14.2,14,1,NA,0.91,4,1
1,1,8/18/1959,230,1959,8,14.4,14,2,NA,NA,4,1
1,1,8/18/1959,230,1959,8,14.9,14,2,NA,1.1,4,1
1,1,8/18/1959,230,1959,8,15.8,15,2,NA,1.26,4,1
1,1,8/18/1959,230,1959,8,16.2,16,2,NA,1.47,5,1
1,1,8/18/1959,230,1959,8,16.8,16,2,NA,1.52,5,1
1,1,8/18/1959,230,1959,8,17.1,17,2,NA,1.38,6,1
1,1,8/19/1959,231,1959,8,8.3,8,3,NA,0.19,1,1
1,1,8/19/1959,231,1959,8,8.9,8,3,NA,0.22,1,1
1,1,8/19/1959,231,1959,8,16.1,16,3,NA,1.28,4,1
1,1,8/19/1959,231,1959,8,9.7,9,2,NA,0.25,1,1
1,1,8/19/1959,231,1959,8,12.7,12,2,NA,0.65,2,1
1,1,8/19/1959,231,1959,8,13.9,13,2,NA,0.89,4,1
1,1,8/19/1959,231,1959,8,14.5,14,2,NA,0.91,5,1
1,1,8/19/1959,231,1959,8,14.7,14,2,NA,0.91,4,1
1,1,8/19/1959,231,1959,8,14.9,14,2,NA,1.14,4,1
1,1,8/19/1959,231,1959,8,15.4,15,2,NA,1.15,4,1
1,1,8/19/1959,231,1959,8,16,16,2,NA,1.18,6,1
1,1,8/20/1959,232,1959,8,14.2,14,2,NA,0.87,4,1
1,1,8/20/1959,232,1959,8,18.1,18,2,NA,1.8,4,1
1,1,8/20/1959,232,1959,8,22.7,22,2,NA,4.2,7,1
1,1,8/21/1959,233,1959,8,8.3,8,1,NA,0.2,1,1
1,1,8/21/1959,233,1959,8,13.7,13,1,NA,0.8,4,1
1,1,8/21/1959,233,1959,8,15,15,2,NA,1.05,5,1
1,1,8/21/1959,233,1959,8,15.8,15,2,NA,1.27,4,1
1,1,8/22/1959,234,1959,8,9.8,9,2,NA,0.29,1,1
1,1,8/22/1959,234,1959,8,15,15,2,NA,1.01,5,1
1,1,8/22/1959,234,1959,8,15.8,15,2,NA,1.22,5,1
1,1,8/23/1959,235,1959,8,20.4,20,1,NA,2.64,10,1
1,1,8/23/1959,235,1959,8,15.5,15,2,NA,1.08,5,1
1,1,8/23/1959,235,1959,8,16.6,16,2,NA,1.36,5,1
1,1,8/23/1959,235,1959,8,16.6,16,2,NA,1.53,8,1
1,1,8/23/1959,235,1959,8,20.7,20,2,NA,2.52,8,1
1,1,8/23/1959,235,1959,8,27.7,27,2,NA,7.75,8,1
1,1,8/24/1959,236,1959,8,8.9,8,3,NA,0.2,1,1
1,1,8/24/1959,236,1959,8,9.1,9,3,NA,0.24,1,1
1,1,8/24/1959,236,1959,8,16.7,16,2,NA,1.4,5,1
1,1,8/24/1959,236,1959,8,19.8,19,2,NA,2.24,5,1
1,1,8/25/1959,237,1959,8,15,15,1,NA,1.1,5,1
1,1,8/25/1959,237,1959,8,13.8,13,2,NA,0.82,4,1
1,1,8/25/1959,237,1959,8,14.4,14,2,NA,0.92,4,1
1,1,8/25/1959,237,1959,8,15.3,15,2,NA,1.1,4,1
1,1,8/25/1959,237,1959,8,16.4,16,2,NA,1.5,4,1
1,1,8/25/1959,237,1959,8,17.7,17,2,NA,1.56,5,1
1,1,8/26/1959,238,1959,8,8.7,8,3,NA,0.2,1,1
1,1,8/26/1959,238,1959,8,14.4,14,1,NA,0.94,4,1
1,1,8/26/1959,238,1959,8,16.7,16,2,NA,1.43,6,1
1,1,8/27/1959,239,1959,8,9.2,9,3,NA,0.24,1,1
1,1,8/27/1959,239,1959,8,14.1,14,1,NA,0.85,5,1
1,1,8/27/1959,239,1959,8,15.9,15,2,NA,1.3,4,1
1,1,8/28/1959,240,1959,8,14.1,14,1,NA,0.9,4,1
1,1,8/29/1959,241,1959,8,10.7,10,3,NA,0.36,1,1
1,1,8/29/1959,241,1959,8,13.5,13,1,NA,0.7,3,1
1,1,8/29/1959,241,1959,8,16.6,16,1,NA,1.39,5,1
1,1,8/29/1959,241,1959,8,14.3,14,2,NA,0.85,4,1
1,1,8/29/1959,241,1959,8,16,16,2,NA,1.32,4,1
1,1,8/31/1959,243,1959,8,10.6,10,3,NA,0.36,2,1
1,1,8/31/1959,243,1959,8,10.2,10,2,NA,0.34,1,1
1,1,8/31/1959,243,1959,8,15.4,15,2,NA,1.12,4,1
1,1,9/2/1959,245,1959,9,13.1,13,3,NA,0.69,4,1
1,1,9/2/1959,245,1959,9,15.7,15,3,NA,1.17,3,1
1,1,9/3/1959,246,1959,9,9.6,9,3,NA,0.27,1,1
1,1,9/4/1959,247,1959,9,14.3,14,2,NA,0.86,4,1
1,1,9/4/1959,247,1959,9,17.5,17,2,NA,1.47,5,1
1,1,9/5/1959,248,1959,9,13.6,13,3,NA,0.81,4,1
1,1,9/5/1959,248,1959,9,14.9,14,3,NA,0.92,5,1
1,1,9/5/1959,248,1959,9,15.1,15,3,NA,1.04,4,1
1,1,9/5/1959,248,1959,9,24.4,24,2,NA,4.75,7,1
1,1,9/5/1959,248,1959,9,12.7,12,1,NA,0.6,3,1
1,1,9/5/1959,248,1959,9,13.4,13,1,NA,0.7,4,1
1,1,9/5/1959,248,1959,9,14.2,14,2,NA,0.8,5,1
1,1,9/5/1959,248,1959,9,15.2,15,2,NA,1,5,1
1,1,9/6/1959,249,1959,9,10,10,3,NA,0.27,1,1
1,1,9/6/1959,249,1959,9,12.2,12,1,NA,0.5,2,1
1,1,9/6/1959,249,1959,9,15.2,15,2,NA,0.96,5,1
1,1,9/6/1959,249,1959,9,16.1,16,2,NA,1.25,4,1
1,1,9/6/1959,249,1959,9,16.7,16,2,NA,1.47,4,1
1,1,9/6/1959,249,1959,9,17.6,17,2,NA,1.95,5,1
1,1,9/7/1959,250,1959,9,11.3,11,3,NA,0.42,1,1
1,1,9/7/1959,250,1959,9,12.9,12,1,NA,0.63,4,1
1,1,9/7/1959,250,1959,9,13.2,13,2,NA,0.67,2,1
1,1,9/7/1959,250,1959,9,14.1,14,2,NA,0.75,5,1
1,1,9/7/1959,250,1959,9,14.6,14,2,NA,0.99,4,1
1,1,9/7/1959,250,1959,9,15.1,15,2,NA,1.14,4,1
1,1,9/7/1959,250,1959,9,19,19,2,NA,2.37,5,1
1,1,9/8/1959,251,1959,9,10,10,3,NA,0.29,1,1
1,1,9/11/1959,254,1959,9,9.1,9,3,NA,0.25,1,1
1,1,9/11/1959,254,1959,9,9.3,9,3,NA,0.23,1,1
1,1,9/11/1959,254,1959,9,9.6,9,3,NA,0.28,1,1
1,1,9/11/1959,254,1959,9,10,10,3,NA,0.3,1,1
1,1,9/11/1959,254,1959,9,10.1,10,3,NA,0.28,1,1
1,1,9/11/1959,254,1959,9,10.6,10,3,NA,0.36,1,1
1,1,9/11/1959,254,1959,9,10.9,10,3,NA,0.34,1,1
1,1,9/11/1959,254,1959,9,13.8,13,3,NA,0.88,4,1
1,1,9/11/1959,254,1959,9,14.1,14,3,NA,0.8,2,1
1,1,9/11/1959,254,1959,9,14.6,14,3,NA,0.92,3,1
1,1,9/11/1959,254,1959,9,14.7,14,3,NA,1.1,4,1
1,1,9/11/1959,254,1959,9,15.1,15,3,NA,1.03,5,1
1,1,9/11/1959,254,1959,9,15.2,15,3,NA,1.05,6,1
1,1,9/11/1959,254,1959,9,15.8,15,3,NA,1.21,4,1
1,1,9/11/1959,254,1959,9,16,16,3,NA,1.04,5,1
1,1,9/11/1959,254,1959,9,16.4,16,3,NA,1.51,5,1
1,1,9/11/1959,254,1959,9,17,17,3,NA,1.5,4,1
1,1,9/12/1959,255,1959,9,9.8,9,3,NA,0.26,1,1
1,1,9/12/1959,255,1959,9,9.9,9,3,NA,0.3,1,1
1,1,9/12/1959,255,1959,9,10,10,3,NA,0.31,1,1
1,1,9/12/1959,255,1959,9,10,10,3,NA,0.3,1,1
1,1,9/12/1959,255,1959,9,13.4,13,3,NA,0.68,2,1
1,1,9/12/1959,255,1959,9,14.2,14,3,NA,0.88,4,1
1,1,9/12/1959,255,1959,9,16.8,16,3,NA,1.53,4,1
1,1,9/12/1959,255,1959,9,17.3,17,3,NA,1.52,6,1
1,1,9/12/1959,255,1959,9,17.6,17,3,NA,1.66,5,1
1,1,9/12/1959,255,1959,9,19.2,19,3,NA,2.21,5,1
1,1,9/13/1959,256,1959,9,9,9,3,NA,0.28,1,1
1,1,9/13/1959,256,1959,9,9.6,9,3,NA,0.26,1,1
1,1,9/13/1959,256,1959,9,9.9,9,3,NA,0.29,1,1
1,1,9/13/1959,256,1959,9,9.9,9,3,NA,0.3,1,1
1,1,9/13/1959,256,1959,9,9.9,9,3,NA,0.3,1,1
1,1,9/13/1959,256,1959,9,10,10,3,NA,0.3,1,1
1,1,9/13/1959,256,1959,9,10.3,10,3,NA,0.35,1,1
1,1,9/13/1959,256,1959,9,10.3,10,3,NA,0.38,1,1
1,1,9/13/1959,256,1959,9,10.3,10,3,NA,0.34,1,1
1,1,9/13/1959,256,1959,9,10.4,10,3,NA,0.36,2,1
1,1,9/13/1959,256,1959,9,10.4,10,3,NA,0.35,1,1
1,1,9/13/1959,256,1959,9,10.4,10,3,NA,0.32,1,1
1,1,9/13/1959,256,1959,9,10.6,10,3,NA,0.34,1,1
1,1,9/13/1959,256,1959,9,10.6,10,3,NA,0.3,1,1
1,1,9/13/1959,256,1959,9,10.6,10,3,NA,0.32,1,1
1,1,9/13/1959,256,1959,9,10.8,10,3,NA,0.34,1,1
1,1,9/13/1959,256,1959,9,11,11,3,NA,0.39,1,1
1,1,9/13/1959,256,1959,9,11,11,3,NA,0.38,2,1
1,1,9/13/1959,256,1959,9,13.2,13,3,NA,0.72,4,1
1,1,9/13/1959,256,1959,9,13.2,13,3,NA,0.7,4,1
1,1,9/13/1959,256,1959,9,13.5,13,3,NA,0.68,4,1
1,1,9/13/1959,256,1959,9,13.6,13,3,NA,0.78,3,1
1,1,9/13/1959,256,1959,9,13.8,13,3,NA,0.78,4,1
1,1,9/13/1959,256,1959,9,14,14,3,NA,0.88,4,1
1,1,9/13/1959,256,1959,9,14.2,14,3,NA,1,4,1
1,1,9/13/1959,256,1959,9,14.2,14,3,NA,0.94,4,1
1,1,9/13/1959,256,1959,9,14.3,14,3,NA,0.9,5,1
1,1,9/13/1959,256,1959,9,14.6,14,3,NA,1.07,6,1
1,1,9/13/1959,256,1959,9,14.7,14,3,NA,1.02,5,1
1,1,9/13/1959,256,1959,9,15,15,3,NA,1.05,4,1
1,1,9/13/1959,256,1959,9,15,15,3,NA,1.15,5,1
1,1,9/13/1959,256,1959,9,15.6,15,1,NA,1.11,5,1
1,1,9/13/1959,256,1959,9,16,16,3,NA,1.14,4,1
1,1,9/13/1959,256,1959,9,16.9,16,3,NA,1.54,4,1
1,1,9/13/1959,256,1959,9,16.9,16,3,NA,1.44,4,1
1,1,9/13/1959,256,1959,9,17.7,17,3,NA,1.86,4,1
1,1,9/13/1959,256,1959,9,18.4,18,3,NA,2.14,5,1
1,1,9/13/1959,256,1959,9,23.7,23,3,NA,4.7,10,1
1,1,9/13/1959,256,1959,9,10.7,10,1,NA,0.33,1,1
1,1,9/13/1959,256,1959,9,10.8,10,1,NA,0.36,1,1
1,1,9/13/1959,256,1959,9,11.6,11,1,NA,0.45,2,1
1,1,9/13/1959,256,1959,9,12.5,12,1,NA,0.6,2,1
1,1,9/13/1959,256,1959,9,14.4,14,1,NA,0.87,4,1
1,1,9/13/1959,256,1959,9,14.6,14,1,NA,0.78,4,1
1,1,9/13/1959,256,1959,9,11.1,11,2,NA,0.38,2,1
1,1,9/13/1959,256,1959,9,13.4,13,2,NA,0.86,5,1
1,1,9/13/1959,256,1959,9,14,14,2,NA,0.95,4,1
1,1,9/13/1959,256,1959,9,15.2,15,2,NA,1.56,4,1
1,1,9/13/1959,256,1959,9,16.5,16,2,NA,1.56,5,1
1,1,9/14/1959,257,1959,9,9.5,9,3,NA,0.29,1,1
1,1,9/14/1959,257,1959,9,11,11,3,NA,0.39,1,1
1,1,9/14/1959,257,1959,9,12,12,1,NA,0.55,2,1
1,1,9/14/1959,257,1959,9,13,13,1,NA,0.74,5,1
1,1,9/14/1959,257,1959,9,13.2,13,1,NA,0.75,4,1
1,1,9/14/1959,257,1959,9,13.6,13,1,NA,0.79,4,1
1,1,9/14/1959,257,1959,9,13.9,13,1,NA,0.85,5,1
1,1,9/14/1959,257,1959,9,15.1,15,1,NA,1.09,4,1
1,1,9/14/1959,257,1959,9,15.5,15,1,NA,1.2,5,1
1,1,9/14/1959,257,1959,9,10.7,10,2,NA,0.45,1,1
1,1,9/14/1959,257,1959,9,10.9,10,2,NA,0.37,1,1
1,1,9/14/1959,257,1959,9,15.2,15,2,NA,1.19,5,1
1,1,9/14/1959,257,1959,9,15.8,15,2,NA,1.15,4,1
1,1,9/15/1959,258,1959,9,10,10,3,NA,0.3,2,1
1,1,9/16/1959,259,1959,9,13.6,13,2,NA,0.76,4,1
1,1,9/17/1959,260,1959,9,9.9,9,3,NA,0.3,1,1
1,1,9/17/1959,260,1959,9,10,10,3,NA,0.28,1,1
1,1,9/17/1959,260,1959,9,11,11,1,NA,0.39,1,1
1,1,9/17/1959,260,1959,9,12.7,12,1,NA,0.62,4,1
1,1,9/17/1959,260,1959,9,15,15,1,NA,1.1,5,1
1,1,9/17/1959,260,1959,9,20.3,20,1,NA,2.27,7,1
1,1,9/17/1959,260,1959,9,9.6,9,2,NA,0.23,1,1
1,1,9/17/1959,260,1959,9,10.5,10,2,NA,0.31,1,1
1,1,9/17/1959,260,1959,9,12,12,2,NA,0.46,2,1
1,1,9/17/1959,260,1959,9,13.5,13,2,NA,0.8,2,1
1,1,9/17/1959,260,1959,9,14.7,14,2,NA,0.95,4,1
1,1,9/17/1959,260,1959,9,15.8,15,2,NA,1.41,4,1
1,1,9/17/1959,260,1959,9,16,16,2,NA,1.29,4,1
1,1,9/18/1959,261,1959,9,9.3,9,3,NA,0.22,1,1
1,1,9/18/1959,261,1959,9,10.7,10,3,NA,0.38,1,1
1,1,9/18/1959,261,1959,9,11.6,11,3,NA,0.46,1,1
1,1,9/18/1959,261,1959,9,12.6,12,3,NA,0.54,4,1
1,1,9/18/1959,261,1959,9,14.8,14,3,NA,1.01,4,1
1,1,9/18/1959,261,1959,9,15.1,15,3,NA,1,4,1
1,1,9/18/1959,261,1959,9,15.8,15,3,NA,1.55,5,1
1,1,9/18/1959,261,1959,9,15.9,15,3,NA,1.11,5,1
1,1,9/18/1959,261,1959,9,16.7,16,3,NA,1.54,4,1
1,1,9/18/1959,261,1959,9,16.8,16,3,NA,1.41,5,1
1,1,9/18/1959,261,1959,9,17.1,17,3,NA,1.68,5,1
1,1,9/19/1959,262,1959,9,9.3,9,3,NA,0.23,1,1
1,1,9/19/1959,262,1959,9,9.5,9,3,NA,0.22,1,1
1,1,9/19/1959,262,1959,9,9.7,9,1,NA,0.3,1,1
1,1,9/19/1959,262,1959,9,9.8,9,1,NA,0.3,1,1
1,1,9/19/1959,262,1959,9,10.6,10,1,NA,0.38,1,1
1,1,9/19/1959,262,1959,9,10.6,10,1,NA,0.36,1,1
1,1,9/19/1959,262,1959,9,11.2,11,1,NA,0.41,1,1
1,1,9/19/1959,262,1959,9,14.1,14,1,NA,0.78,4,1
1,1,9/19/1959,262,1959,9,14.7,14,1,NA,0.92,4,1
1,1,9/19/1959,262,1959,9,16.5,16,1,NA,1.3,5,1
1,1,9/19/1959,262,1959,9,10.3,10,2,NA,0.32,1,1
1,1,9/20/1959,263,1959,9,10,10,3,NA,0.3,1,1
1,1,9/20/1959,263,1959,9,10.1,10,3,NA,0.28,1,1
1,1,9/20/1959,263,1959,9,11.1,11,3,NA,0.43,1,1
1,1,9/20/1959,263,1959,9,11.2,11,3,NA,0.4,1,1
1,1,9/20/1959,263,1959,9,11.3,11,3,NA,0.41,1,1
1,1,9/20/1959,263,1959,9,14.6,14,3,NA,0.92,4,1
1,1,9/20/1959,263,1959,9,14.6,14,3,NA,0.98,5,1
1,1,9/20/1959,263,1959,9,14.7,14,3,NA,1.01,4,1
1,1,9/20/1959,263,1959,9,15.3,15,3,NA,1.2,5,1
1,1,9/20/1959,263,1959,9,15.5,15,3,NA,1.34,4,1
1,1,9/20/1959,263,1959,9,15.5,15,1,NA,1.05,5,1
1,1,9/20/1959,263,1959,9,16.3,16,3,NA,1.36,5,1
1,1,9/20/1959,263,1959,9,16.3,16,3,NA,1.28,5,1
1,1,9/21/1959,264,1959,9,9.2,9,3,NA,0.25,1,1
1,1,9/21/1959,264,1959,9,9.4,9,3,NA,0.25,1,1
1,1,9/21/1959,264,1959,9,9.9,9,3,NA,0.3,1,1
1,1,9/21/1959,264,1959,9,10.2,10,3,NA,0.28,1,1
1,1,9/21/1959,264,1959,9,11.3,11,3,NA,0.42,1,1
1,1,9/23/1959,266,1959,9,15.6,15,3,NA,1.22,4,1
1,1,9/24/1959,267,1959,9,11.5,11,3,NA,0.42,1,1
1,1,9/24/1959,267,1959,9,20.4,20,3,NA,2.4,5,1
1,1,9/26/1959,269,1959,9,9.3,9,3,NA,0.21,1,1
1,1,9/26/1959,269,1959,9,10,10,3,NA,0.3,1,1
1,1,9/26/1959,269,1959,9,13.9,13,3,NA,0.85,4,1
1,1,9/26/1959,269,1959,9,14.5,14,3,NA,0.9,4,1
1,1,9/26/1959,269,1959,9,14.7,14,3,NA,0.93,4,1
1,1,9/26/1959,269,1959,9,14.9,14,3,NA,1.01,5,1
1,1,9/26/1959,269,1959,9,15.8,15,3,NA,1.16,4,1
1,1,9/26/1959,269,1959,9,17.2,17,3,NA,1.47,4,1
1,1,9/26/1959,269,1959,9,18.5,18,3,NA,2,5,1
1,1,9/27/1959,270,1959,9,13.5,13,1,NA,0.76,6,1
1,1,9/27/1959,270,1959,9,15.2,15,3,NA,0.93,4,1
1,1,9/27/1959,270,1959,9,15.6,15,1,NA,1.05,6,1
1,1,9/27/1959,270,1959,9,15.9,15,3,NA,1.24,4,1
1,1,9/27/1959,270,1959,9,16.6,16,3,NA,1.62,6,1
1,1,9/28/1959,271,1959,9,9.8,9,3,NA,0.26,1,1
1,1,9/28/1959,271,1959,9,10.5,10,3,NA,0.34,1,1
1,1,9/28/1959,271,1959,9,10.3,10,1,NA,0.3,1,1
1,1,9/28/1959,271,1959,9,11.1,11,1,NA,0.41,1,1
1,1,9/28/1959,271,1959,9,13.2,13,1,NA,0.74,2,1
1,1,9/28/1959,271,1959,9,15.9,15,1,NA,1.28,6,1
1,1,9/28/1959,271,1959,9,17.1,17,1,NA,1.56,4,1
1,1,9/28/1959,271,1959,9,11.2,11,2,NA,0.44,1,1
1,1,9/28/1959,271,1959,9,11.3,11,2,NA,0.46,1,1
1,1,9/28/1959,271,1959,9,13.1,13,2,NA,0.83,2,1
1,1,9/28/1959,271,1959,9,16.3,16,2,NA,1.34,4,1
1,1,9/28/1959,271,1959,9,16.9,16,2,NA,1.52,5,1
1,1,9/28/1959,271,1959,9,18,18,2,NA,1.84,5,1
1,1,9/28/1959,271,1959,9,26.3,26,2,NA,6.65,7,1
